,rindex,nif,produtos_all,produtos,grupos,total
8599,8599,16998156,"[142, 147, 128, 94, 93, 87, 101, 102, 97, 80, 66, 52, 53, 19, 18, 29, 26, 79, 56, 55, 160, 157, 154, 151, 46, 39, 162, 150, 144, 16, 25, 81, 54, 15]","[142, 147, 128, 94, 93, 87, 101, 102, 97, 80, 66, 52, 53, 19, 18, 29, 26, 79, 56, 55, 160, 157, 154, 151, 46, 39, 162, 150, 144, 16, 25, 81, 54, 15]","[17, 18, 16, 11, 10, 12, 9, 6, 5, 3, 23, 20]",62.9
8600,8600,18183986,"[113, 102, 95, 87, 85, 97, 80, 33, 132, 157, 156, 18, 108, 26, 25, 84, 81, 155, 154, 131, 60, 47, 43, 38, 16, 75, 74, 56, 55, 96, 149]","[113, 102, 95, 87, 85, 97, 80, 33, 132, 157, 156, 18, 108, 26, 25, 84, 81, 155, 154, 131, 60, 47, 43, 38, 16, 75, 74, 56, 55, 96, 149]","[15, 12, 11, 10, 9, 4, 16, 23, 3, 6, 5, 8, 19]",50.3
8601,8601,11394939,"[147, 145, 97, 80, 29, 8, 7, 19, 5, 18, 3, 1, 130, 94, 84, 82, 81, 69, 147, 162, 161, 80, 79, 75, 73, 47, 40]","[147, 145, 97, 80, 29, 8, 7, 19, 5, 18, 3, 1, 130, 94, 84, 82, 81, 69, 162, 161, 79, 75, 73, 47, 40]","[18, 17, 11, 9, 3, 2, 1, 16, 7, 23, 8, 5]",57.5
8602,8602,17945757,"[142, 147, 141, 105, 101, 67, 19, 5, 16, 3, 34, 149, 96, 79, 75, 127, 157, 59, 57, 47, 92, 125, 28, 15, 45, 27, 26, 25, 86, 81, 110, 13]","[142, 147, 141, 105, 101, 67, 19, 5, 16, 3, 34, 149, 96, 79, 75, 127, 157, 59, 57, 47, 92, 125, 28, 15, 45, 27, 26, 25, 86, 81, 110, 13]","[17, 18, 13, 12, 6, 3, 1, 4, 19, 11, 9, 8, 16, 23, 5, 10, 15, 2]",95.5
8603,8603,11211642,"[147, 134, 80, 67, 66, 37, 35, 18, 100, 95, 94, 93, 81, 162, 159, 45, 43, 41, 39, 38, 110, 15, 10, 109, 124, 135, 36, 34]","[147, 134, 80, 67, 66, 37, 35, 18, 100, 95, 94, 93, 81, 162, 159, 45, 43, 41, 39, 38, 110, 15, 10, 109, 124, 135, 36, 34]","[18, 17, 9, 6, 5, 4, 3, 12, 11, 23, 15, 2]",63.4
8604,8604,14379526,"[94, 84, 80, 67, 37, 47, 44, 42, 40, 39, 35, 24, 162, 159, 157, 156, 75, 73, 19, 16, 15, 132, 125, 110]","[94, 84, 80, 67, 37, 47, 44, 42, 40, 39, 35, 24, 162, 159, 157, 156, 75, 73, 19, 16, 15, 132, 125, 110]","[11, 9, 6, 5, 4, 3, 23, 8, 16, 15]",39.8
8605,8605,15997791,"[147, 137, 97, 89, 85, 81, 158, 157, 156, 80, 34, 48, 41, 6, 40, 39, 38, 54, 19, 18, 16, 133, 32, 16]","[147, 137, 97, 89, 85, 81, 158, 157, 156, 80, 34, 48, 41, 6, 40, 39, 38, 54, 19, 18, 16, 133, 32]","[18, 17, 11, 9, 23, 4, 5, 1, 3]",46.3
8606,8606,11420666,"[147, 141, 101, 80, 37, 35, 34, 100, 88, 85, 9, 19, 18, 162, 96, 4, 94, 81, 62, 30, 127, 29, 51, 160, 156]","[147, 141, 101, 80, 37, 35, 34, 100, 88, 85, 9, 19, 18, 162, 96, 4, 94, 81, 62, 30, 127, 29, 51, 160, 156]","[18, 17, 12, 9, 5, 4, 10, 2, 3, 23, 11, 1, 6, 16]",49.6
8607,8607,16750153,"[95, 94, 162, 158, 156, 154, 115, 113, 80, 67, 65, 64, 37, 33, 93, 87, 51, 46, 6, 85, 165, 148, 39, 38, 19, 79, 18, 2, 36, 123]","[95, 94, 162, 158, 156, 154, 115, 113, 80, 67, 65, 64, 37, 33, 93, 87, 51, 46, 6, 85, 165, 148, 39, 38, 19, 79, 18, 2, 36, 123]","[11, 23, 15, 9, 6, 5, 4, 10, 1, 24, 19, 3]",73.9
8608,8608,12239922,"[147, 141, 97, 80, 67, 79, 162, 161, 156, 53, 35, 19, 2, 113, 100, 45, 132, 128, 32, 94, 93, 87, 125, 144, 85, 83, 41, 39, 38, 61, 57, 164, 155]","[147, 141, 97, 80, 67, 79, 162, 161, 156, 53, 35, 19, 2, 113, 100, 45, 132, 128, 32, 94, 93, 87, 125, 144, 85, 83, 41, 39, 38, 61, 57, 164, 155]","[18, 17, 11, 9, 6, 23, 5, 4, 3, 1, 15, 12, 16, 10, 24]",91.4
8609,8609,10802991,"[134, 101, 97, 98, 80, 67, 37, 133, 131, 4, 154, 94, 93, 89, 84, 82, 129, 127, 148, 49, 81, 47, 117, 41, 40, 39, 36, 149, 19, 4, 16, 75, 27, 150]","[134, 101, 97, 98, 80, 67, 37, 133, 131, 4, 154, 94, 93, 89, 84, 82, 129, 127, 148, 49, 81, 47, 117, 41, 40, 39, 36, 149, 19, 16, 75, 27, 150]","[17, 12, 11, 9, 6, 5, 16, 1, 23, 19, 15, 4, 3, 8, 20]",53.9
8610,8610,10179306,"[147, 132, 105, 80, 67, 37, 95, 94, 93, 44, 91, 19, 18, 16, 129, 79, 76, 40, 90, 89, 15, 88, 85, 165, 34, 16, 140, 60]","[147, 132, 105, 80, 67, 37, 95, 94, 93, 44, 91, 19, 18, 16, 129, 79, 76, 40, 90, 89, 15, 88, 85, 165, 34, 140, 60]","[18, 16, 13, 9, 6, 5, 11, 3, 8, 10, 24, 4, 17]",68.7
8611,8611,12025113,"[147, 158, 157, 108, 80, 37, 27, 36, 12, 19, 45, 42, 154, 96, 11, 18, 136, 131, 130, 129, 13, 60, 87, 83, 1]","[147, 158, 157, 108, 80, 37, 27, 36, 12, 19, 45, 42, 154, 96, 11, 18, 136, 131, 130, 129, 13, 60, 87, 83, 1]","[18, 23, 15, 9, 5, 3, 4, 2, 11, 17, 16, 6, 10, 1]",58.2
8612,8612,17836781,"[102, 97, 98, 80, 67, 53, 9, 18, 3, 129, 118, 111, 74, 148, 32, 28, 25, 24, 100, 94, 89, 88, 84, 99, 59, 4, 15, 147, 163, 161, 51, 50, 49, 44, 38, 103, 125, 81, 73, 151, 56, 14]","[102, 97, 98, 80, 67, 53, 9, 18, 3, 129, 118, 111, 74, 148, 32, 28, 25, 24, 100, 94, 89, 88, 84, 99, 59, 4, 15, 147, 163, 161, 51, 50, 49, 44, 38, 103, 125, 81, 73, 151, 56, 14]","[12, 11, 9, 6, 5, 2, 3, 1, 16, 15, 8, 19, 4, 10, 18, 23, 20]",111.6
8613,8613,11263109,"[147, 122, 97, 80, 53, 51, 50, 38, 36, 7, 5, 18, 4, 3, 160, 159, 155, 151, 94, 88, 87, 132, 84, 32, 16, 96, 82, 4, 15, 129, 69, 128, 10]","[147, 122, 97, 80, 53, 51, 50, 38, 36, 7, 5, 18, 4, 3, 160, 159, 155, 151, 94, 88, 87, 132, 84, 32, 16, 96, 82, 15, 129, 69, 128, 10]","[18, 15, 11, 9, 5, 4, 2, 1, 3, 23, 20, 10, 16, 7]",73.3
8614,8614,15616465,"[89, 87, 86, 82, 97, 80, 52, 53, 18, 17, 16, 1, 33, 26, 51, 43, 79, 131, 124, 39, 38, 156, 154, 62, 61, 81, 36, 149]","[89, 87, 86, 82, 97, 80, 52, 53, 18, 17, 16, 1, 33, 26, 51, 43, 79, 131, 124, 39, 38, 156, 154, 62, 61, 81, 36, 149]","[11, 10, 9, 5, 3, 1, 4, 16, 15, 23, 6, 19]",50.7
8615,8615,11051821,"[160, 159, 157, 95, 87, 84, 82, 102, 67, 53, 37, 49, 43, 41, 38, 36, 78, 60, 73, 130, 129, 35, 27, 18, 108, 99, 81, 26, 156, 128, 124, 14, 1, 149, 147, 151]","[160, 159, 157, 95, 87, 84, 82, 102, 67, 53, 37, 49, 43, 41, 38, 36, 78, 60, 73, 130, 129, 35, 27, 18, 108, 99, 81, 26, 156, 128, 124, 14, 1, 149, 147, 151]","[23, 11, 10, 9, 12, 6, 5, 4, 8, 16, 3, 15, 2, 1, 19, 18, 20]",79.5
8616,8616,11031976,"[147, 141, 98, 80, 52, 35, 64, 49, 48, 163, 159, 62, 61, 73, 54, 30, 95, 94, 92, 85, 6, 18, 96, 154, 81, 109, 39, 25, 16, 129]","[147, 141, 98, 80, 52, 35, 64, 49, 48, 163, 159, 62, 61, 73, 54, 30, 95, 94, 92, 85, 6, 18, 96, 154, 81, 109, 39, 25, 16, 129]","[18, 17, 12, 9, 5, 4, 6, 23, 8, 3, 11, 1, 15, 16]",70.7
8617,8617,15522971,"[97, 80, 47, 46, 6, 18, 16, 15, 160, 159, 156, 155, 154, 130, 129, 123, 32, 100, 94, 93, 84, 81, 30, 26, 16, 39, 57, 38]","[97, 80, 47, 46, 6, 18, 16, 15, 160, 159, 156, 155, 154, 130, 129, 123, 32, 100, 94, 93, 84, 81, 30, 26, 39, 57, 38]","[11, 9, 5, 1, 3, 23, 16, 15, 4, 12]",49.2
8618,8618,13369440,"[162, 161, 159, 154, 137, 35, 20, 18, 129, 127, 16, 50, 94, 90, 125, 15, 26, 85, 39, 64, 63]","[162, 161, 159, 154, 137, 35, 20, 18, 129, 127, 16, 50, 94, 90, 125, 15, 26, 85, 39, 64, 63]","[23, 17, 4, 3, 16, 5, 11, 9, 6]",85.0
8619,8619,10499958,"[147, 94, 133, 97, 80, 37, 48, 47, 42, 39, 36, 156, 150, 8, 19, 18, 4, 16, 87, 86, 84, 81, 146, 96, 132, 64, 62]","[147, 94, 133, 97, 80, 37, 48, 47, 42, 39, 36, 156, 150, 8, 19, 18, 4, 16, 87, 86, 84, 81, 146, 96, 132, 64, 62]","[18, 11, 17, 9, 5, 4, 23, 20, 2, 3, 1, 10, 16, 6]",1063.8
8620,8620,10950248,"[145, 134, 136, 133, 122, 132, 130, 105, 97, 80, 120, 110, 107, 157, 19, 95, 87, 83, 96, 7, 18, 4, 16, 32, 28, 64, 76, 70, 15, 14, 69, 10, 24, 16, 42]","[145, 134, 136, 133, 122, 132, 130, 105, 97, 80, 120, 110, 107, 157, 19, 95, 87, 83, 96, 7, 18, 4, 16, 32, 28, 64, 76, 70, 15, 14, 69, 10, 24, 42]","[17, 15, 16, 13, 11, 9, 14, 23, 3, 10, 2, 1, 4, 6, 8, 7, 5]",165.8
8621,8621,18769114,"[142, 147, 80, 53, 35, 20, 147, 94, 85, 49, 47, 80, 46, 45, 41, 40, 99, 154, 150, 81, 29, 165, 35, 18, 3, 128, 149, 15, 27]","[142, 147, 80, 53, 35, 20, 94, 85, 49, 47, 46, 45, 41, 40, 99, 154, 150, 81, 29, 165, 18, 3, 128, 149, 15, 27]","[17, 18, 9, 5, 4, 3, 11, 12, 23, 20, 24, 1, 16, 19]",79.8
8622,8622,16108259,"[147, 141, 134, 98, 80, 52, 33, 28, 26, 25, 98, 51, 43, 41, 40, 39, 109, 136, 125, 64, 74, 57, 54, 38, 96, 20, 18, 154, 5, 95, 92, 84]","[147, 141, 134, 98, 80, 52, 33, 28, 26, 25, 51, 43, 41, 40, 39, 109, 136, 125, 64, 74, 57, 54, 38, 96, 20, 18, 154, 5, 95, 92, 84]","[18, 17, 12, 9, 5, 4, 3, 15, 16, 6, 8, 11, 23, 1]",98.9
8623,8623,13357297,"[147, 138, 122, 105, 97, 80, 95, 67, 7, 101, 34, 33, 32, 29, 93, 87, 86, 163, 159, 156, 155, 154, 77, 74, 73, 18, 15, 121, 2, 132, 25, 39]","[147, 138, 122, 105, 97, 80, 95, 67, 7, 101, 34, 33, 32, 29, 93, 87, 86, 163, 159, 156, 155, 154, 77, 74, 73, 18, 15, 121, 2, 132, 25, 39]","[18, 17, 15, 13, 11, 9, 6, 2, 12, 4, 3, 10, 23, 8, 1, 16, 5]",76.2
8624,8624,14168628,"[147, 159, 148, 90, 98, 80, 43, 42, 145, 84, 82, 99, 81, 41, 39, 130, 59, 109, 18]","[147, 159, 148, 90, 98, 80, 43, 42, 145, 84, 82, 99, 81, 41, 39, 130, 59, 109, 18]","[18, 23, 19, 11, 12, 9, 5, 17, 16, 6, 15, 3]",49.1
8625,8625,14468305,"[101, 98, 80, 50, 46, 44, 19, 18, 32, 4, 100, 95, 62, 25, 36, 12, 17, 13, 116, 108, 155, 154, 94, 86, 83, 82, 136, 125, 148, 40, 39, 38]","[101, 98, 80, 50, 46, 44, 19, 18, 32, 4, 100, 95, 62, 25, 36, 12, 17, 13, 116, 108, 155, 154, 94, 86, 83, 82, 136, 125, 148, 40, 39, 38]","[12, 9, 5, 3, 4, 1, 11, 6, 2, 15, 23, 10, 17, 16, 19]",57.2
8626,8626,14346532,"[147, 134, 8, 18, 133, 131, 130, 129, 62, 61, 60, 73, 70, 149, 154, 94, 47, 40, 39, 36, 34, 90, 84, 81, 126, 5, 16, 112]","[147, 134, 8, 18, 133, 131, 130, 129, 62, 61, 60, 73, 70, 149, 154, 94, 47, 40, 39, 36, 34, 90, 84, 81, 126, 5, 16, 112]","[18, 17, 2, 3, 16, 6, 8, 7, 19, 23, 11, 5, 4, 9, 1, 15]",68.3
8627,8627,19335054,"[80, 95, 93, 159, 67, 51, 49, 26, 24, 132, 87, 86, 81, 129, 96, 79, 59, 6, 19, 18, 4, 16, 22, 151, 150, 109, 148, 127]","[80, 95, 93, 159, 67, 51, 49, 26, 24, 132, 87, 86, 81, 129, 96, 79, 59, 6, 19, 18, 4, 16, 22, 151, 150, 109, 148, 127]","[9, 11, 23, 6, 5, 3, 16, 10, 1, 20, 15, 19]",66.0
8628,8628,11793164,"[147, 117, 101, 102, 80, 64, 57, 54, 48, 35, 19, 18, 45, 44, 132, 16, 162, 156, 1, 33, 29, 24, 36, 22, 155, 41, 93, 81, 68]","[147, 117, 101, 102, 80, 64, 57, 54, 48, 35, 19, 18, 45, 44, 132, 16, 162, 156, 1, 33, 29, 24, 36, 22, 155, 41, 93, 81, 68]","[18, 15, 12, 9, 6, 5, 4, 3, 16, 23, 1, 11]",91.5
8629,8629,16654803,"[138, 101, 80, 53, 51, 49, 42, 163, 154, 79, 8, 18, 1, 95, 94, 86, 150, 133, 132, 130, 119, 112, 33, 111, 41, 110, 108, 16]","[138, 101, 80, 53, 51, 49, 42, 163, 154, 79, 8, 18, 1, 95, 94, 86, 150, 133, 132, 130, 119, 112, 33, 111, 41, 110, 108, 16]","[17, 12, 9, 5, 23, 2, 3, 1, 11, 10, 20, 16, 15, 4]",45.0
8630,8630,14168628,"[137, 97, 80, 67, 53, 37, 47, 43, 42, 41, 161, 158, 128, 93, 86, 82, 81, 61, 59, 56, 108, 39, 36, 123, 29, 26, 18, 17, 151, 1, 68]","[137, 97, 80, 67, 53, 37, 47, 43, 42, 41, 161, 158, 128, 93, 86, 82, 81, 61, 59, 56, 108, 39, 36, 123, 29, 26, 18, 17, 151, 1, 68]","[17, 11, 9, 6, 5, 23, 16, 10, 15, 4, 3, 20, 1]",87.4
8631,8631,19419933,"[147, 137, 104, 97, 65, 64, 61, 94, 84, 50, 37, 29, 26, 82, 132, 131, 128, 126, 123, 135, 163, 161, 156, 154, 20, 18, 24, 151]","[147, 137, 104, 97, 65, 64, 61, 94, 84, 50, 37, 29, 26, 82, 132, 131, 128, 126, 123, 135, 163, 161, 156, 154, 20, 18, 24, 151]","[18, 17, 12, 11, 6, 9, 5, 3, 16, 15, 23, 20]",97.1
8632,8632,14821511,"[137, 80, 52, 34, 33, 30, 27, 161, 19, 61, 151, 150, 112, 108, 100, 73, 56, 42, 39, 36, 6, 18, 136, 95, 93, 26, 16, 103]","[137, 80, 52, 34, 33, 30, 27, 161, 19, 61, 151, 150, 112, 108, 100, 73, 56, 42, 39, 36, 6, 18, 136, 95, 93, 26, 16, 103]","[17, 9, 5, 4, 3, 23, 6, 20, 15, 12, 8, 1, 11]",52.7
8633,8633,13153034,"[127, 126, 163, 161, 153, 150, 80, 37, 9, 87, 86, 84, 79, 76, 125, 135, 19, 5, 4, 17, 16, 110, 82, 81, 15, 1, 57, 16, 68, 13, 10, 41]","[127, 126, 163, 161, 153, 150, 80, 37, 9, 87, 86, 84, 79, 76, 125, 135, 19, 5, 4, 17, 16, 110, 82, 81, 15, 1, 57, 68, 13, 10, 41]","[16, 23, 22, 20, 9, 5, 2, 10, 8, 17, 3, 1, 15, 6]",148.5
8634,8634,13859021,"[145, 98, 67, 66, 37, 35, 8, 19, 18, 16, 163, 148, 47, 112, 108, 92, 84, 81, 44, 161, 157, 156, 154, 33, 24, 150, 38]","[145, 98, 67, 66, 37, 35, 8, 19, 18, 16, 163, 148, 47, 112, 108, 92, 84, 81, 44, 161, 157, 156, 154, 33, 24, 150, 38]","[17, 12, 6, 5, 4, 2, 3, 23, 19, 15, 11, 9, 20]",45.4
8635,8635,14874162,"[147, 137, 80, 40, 39, 149, 95, 94, 9, 6, 18, 93, 90, 88, 85, 81, 34, 33, 17, 16, 162, 157, 38, 156, 14, 61, 148, 112, 96, 13, 131]","[147, 137, 80, 40, 39, 149, 95, 94, 9, 6, 18, 93, 90, 88, 85, 81, 34, 33, 17, 16, 162, 157, 38, 156, 14, 61, 148, 112, 96, 13, 131]","[18, 17, 9, 5, 19, 11, 2, 1, 3, 10, 4, 23, 6, 15, 16]",57.4
8636,8636,11749991,"[97, 80, 79, 93, 37, 34, 32, 27, 8, 19, 18, 4, 17, 90, 136, 76, 132, 131, 129, 127, 14, 1, 84, 83, 51, 47, 46, 44, 75, 156, 121, 126, 148]","[97, 80, 79, 93, 37, 34, 32, 27, 8, 19, 18, 4, 17, 90, 136, 76, 132, 131, 129, 127, 14, 1, 84, 83, 51, 47, 46, 44, 75, 156, 121, 126, 148]","[11, 9, 5, 4, 3, 2, 1, 17, 8, 16, 23, 15, 19]",66.5
8637,8637,17895909,"[95, 88, 84, 82, 134, 97, 98, 80, 67, 62, 37, 50, 48, 40, 39, 30, 19, 5, 18, 17, 16, 15, 2, 162, 159, 157, 154, 131, 129, 149, 81, 75, 73, 128]","[95, 88, 84, 82, 134, 97, 98, 80, 67, 62, 37, 50, 48, 40, 39, 30, 19, 5, 18, 17, 16, 15, 2, 162, 159, 157, 154, 131, 129, 149, 81, 75, 73, 128]","[11, 10, 9, 17, 12, 6, 5, 3, 1, 23, 16, 19, 8]",50.4
8638,8638,10797785,"[147, 80, 65, 53, 17, 155, 154, 104, 95, 41, 39, 34, 61, 57, 136, 140, 93, 91, 89, 83, 69, 33, 103, 125, 24, 38]","[147, 80, 65, 53, 17, 155, 154, 104, 95, 41, 39, 34, 61, 57, 136, 140, 93, 91, 89, 83, 69, 33, 103, 125, 24, 38]","[18, 9, 6, 5, 3, 23, 12, 11, 4, 17, 7, 16]",70.2
8639,8639,19867882,"[142, 138, 106, 101, 80, 53, 21, 18, 3, 50, 44, 42, 15, 2, 136, 130, 127, 95, 85, 84, 134, 125, 10, 164, 162, 157, 154, 34, 33, 27, 26, 24, 41, 39, 83]","[142, 138, 106, 101, 80, 53, 21, 18, 3, 50, 44, 42, 15, 2, 136, 130, 127, 95, 85, 84, 134, 125, 10, 164, 162, 157, 154, 34, 33, 27, 26, 24, 41, 39, 83]","[17, 13, 12, 9, 5, 3, 1, 16, 11, 2, 24, 23, 4]",110.4
8640,8640,10797785,"[147, 134, 122, 130, 93, 156, 101, 80, 52, 37, 9, 17, 15, 49, 48, 46, 39, 79, 60, 85, 36, 81, 68, 108, 32]","[147, 134, 122, 130, 93, 156, 101, 80, 52, 37, 9, 17, 15, 49, 48, 46, 39, 79, 60, 85, 36, 81, 68, 108, 32]","[18, 17, 15, 16, 11, 23, 12, 9, 5, 2, 3, 6, 4]",75.5
8641,8641,14554089,"[147, 134, 90, 86, 69, 162, 161, 158, 153, 53, 48, 46, 39, 38, 36, 35, 34, 13, 61, 127, 18, 5, 2, 14, 109, 75]","[147, 134, 90, 86, 69, 162, 161, 158, 153, 53, 48, 46, 39, 38, 36, 35, 34, 13, 61, 127, 18, 5, 2, 14, 109, 75]","[18, 17, 11, 10, 7, 23, 22, 5, 4, 2, 6, 16, 3, 1, 15, 8]",125.7
8642,8642,19933883,"[147, 136, 128, 126, 94, 97, 80, 52, 37, 26, 53, 7, 19, 4, 17, 15, 90, 81, 42, 62, 139, 96, 109, 16]","[147, 136, 128, 126, 94, 97, 80, 52, 37, 26, 53, 7, 19, 4, 17, 15, 90, 81, 42, 62, 139, 96, 109, 16]","[18, 17, 16, 11, 9, 5, 3, 2, 1, 6, 15]",44.4
8643,8643,16011146,"[147, 80, 79, 44, 39, 36, 162, 159, 33, 24, 12, 95, 133, 129, 128, 125, 6, 156, 89, 85, 84, 83, 81, 61, 18, 155, 17, 15]","[147, 80, 79, 44, 39, 36, 162, 159, 33, 24, 12, 95, 133, 129, 128, 125, 6, 156, 89, 85, 84, 83, 81, 61, 18, 155, 17, 15]","[18, 9, 5, 4, 23, 3, 2, 11, 17, 16, 1, 6]",69.8
8644,8644,11420666,"[147, 137, 35, 19, 18, 4, 3, 157, 156, 32, 27, 103, 1, 51, 50, 48, 64, 62, 61, 129, 92, 40, 39, 38, 91, 81, 148]","[147, 137, 35, 19, 18, 4, 3, 157, 156, 32, 27, 103, 1, 51, 50, 48, 64, 62, 61, 129, 92, 40, 39, 38, 91, 81, 148]","[18, 17, 4, 3, 1, 23, 12, 5, 6, 16, 11, 9, 19]",77.0
8645,8645,15363231,"[147, 137, 132, 131, 98, 80, 75, 59, 37, 9, 8, 7, 18, 154, 153, 151, 150, 110, 95, 84, 82, 44, 81, 42, 40, 34, 33, 25]","[147, 137, 132, 131, 98, 80, 75, 59, 37, 9, 8, 7, 18, 154, 153, 151, 150, 110, 95, 84, 82, 44, 81, 42, 40, 34, 33, 25]","[18, 17, 16, 12, 9, 8, 6, 5, 2, 3, 23, 22, 20, 15, 11, 4]",137.6
8646,8646,18264692,"[147, 97, 98, 80, 53, 49, 47, 44, 34, 32, 24, 43, 7, 18, 100, 94, 93, 85, 160, 156, 154, 5, 15, 133, 131, 130, 84, 79, 126, 74, 13, 39]","[147, 97, 98, 80, 53, 49, 47, 44, 34, 32, 24, 43, 7, 18, 100, 94, 93, 85, 160, 156, 154, 5, 15, 133, 131, 130, 84, 79, 126, 74, 13, 39]","[18, 11, 12, 9, 5, 4, 3, 2, 23, 1, 17, 16, 8]",65.5
8647,8647,16749804,"[147, 122, 80, 100, 132, 130, 66, 35, 18, 18, 16, 15, 62, 94, 161, 135, 32, 93, 87, 86, 47, 112, 108, 103, 70, 84, 82, 99, 156, 154]","[147, 122, 80, 100, 132, 130, 66, 35, 18, 16, 15, 62, 94, 161, 135, 32, 93, 87, 86, 47, 112, 108, 103, 70, 84, 82, 99, 156, 154]","[18, 15, 9, 12, 16, 6, 4, 3, 11, 23, 17, 10, 5, 7]",71.1
8648,8648,14939528,"[147, 97, 98, 80, 67, 64, 79, 77, 73, 104, 37, 131, 135, 159, 155, 47, 34, 32, 25, 24, 93, 88, 46, 45, 42, 96, 151, 9, 18, 15, 39, 84, 99]","[147, 97, 98, 80, 67, 64, 79, 77, 73, 104, 37, 131, 135, 159, 155, 47, 34, 32, 25, 24, 93, 88, 46, 45, 42, 96, 151, 9, 18, 15, 39, 84, 99]","[18, 11, 12, 9, 6, 8, 5, 16, 17, 23, 4, 3, 10, 20, 2]",88.7
8649,8649,13437955,"[101, 162, 94, 93, 99, 96, 102, 97, 80, 64, 62, 61, 76, 81, 19, 161, 8, 6, 148, 48, 44, 40, 120, 112, 103, 159, 18, 16, 29, 24]","[101, 162, 94, 93, 99, 96, 102, 97, 80, 64, 62, 61, 76, 81, 19, 161, 8, 6, 148, 48, 44, 40, 120, 112, 103, 159, 18, 16, 29, 24]","[12, 23, 11, 9, 6, 8, 3, 2, 1, 19, 5, 15]",69.8
8650,8650,13533060,"[147, 94, 93, 87, 99, 80, 67, 53, 19, 18, 4, 3, 163, 14, 161, 157, 47, 44, 41, 36, 79, 74]","[147, 94, 93, 87, 99, 80, 67, 53, 19, 18, 4, 3, 163, 14, 161, 157, 47, 44, 41, 36, 79, 74]","[18, 11, 10, 12, 9, 6, 5, 3, 1, 23, 2, 4, 8]",38.4
8651,8651,16067895,"[147, 138, 105, 104, 144, 154, 106, 98, 35, 11, 47, 46, 44, 43, 41, 40, 150, 19, 18, 16, 34, 95, 103, 15, 149, 136, 2, 128, 13]","[147, 138, 105, 104, 144, 154, 106, 98, 35, 11, 47, 46, 44, 43, 41, 40, 150, 19, 18, 16, 34, 95, 103, 15, 149, 136, 2, 128, 13]","[18, 17, 13, 12, 23, 4, 2, 5, 20, 3, 11, 19, 1, 16]",58.0
8652,8652,11476855,"[134, 95, 94, 85, 97, 80, 47, 39, 38, 34, 33, 29, 8, 19, 18, 15, 14, 1, 161, 159, 36, 165, 132, 96, 25, 128, 16, 139, 79]","[134, 95, 94, 85, 97, 80, 47, 39, 38, 34, 33, 29, 8, 19, 18, 15, 14, 1, 161, 159, 36, 165, 132, 96, 25, 128, 16, 139, 79]","[17, 11, 9, 5, 4, 3, 2, 1, 23, 24, 16]",57.0
8653,8653,11001514,"[102, 97, 80, 67, 65, 52, 53, 49, 161, 159, 158, 156, 34, 94, 93, 87, 86, 81, 42, 25, 79, 60, 38, 19, 4, 16, 15, 57, 68]","[102, 97, 80, 67, 65, 52, 53, 49, 161, 159, 158, 156, 34, 94, 93, 87, 86, 81, 42, 25, 79, 60, 38, 19, 4, 16, 15, 57, 68]","[12, 11, 9, 6, 5, 23, 4, 10, 3, 1]",70.8
8654,8654,13533060,"[137, 80, 67, 34, 6, 18, 51, 45, 33, 32, 30, 25, 79, 74, 57, 158, 157, 113, 111, 44, 42, 133, 130, 128, 126, 135, 87, 81, 41, 156, 154, 150]","[137, 80, 67, 34, 6, 18, 51, 45, 33, 32, 30, 25, 79, 74, 57, 158, 157, 113, 111, 44, 42, 133, 130, 128, 126, 135, 87, 81, 41, 156, 154, 150]","[17, 9, 6, 4, 1, 3, 5, 8, 23, 15, 16, 10, 20]",65.9
8655,8655,15455960,"[147, 97, 162, 160, 80, 37, 50, 44, 41, 39, 38, 96, 35, 34, 93, 87, 33, 33, 26, 25, 72, 157, 154, 19, 5, 125, 118, 83, 82, 18, 24]","[147, 97, 162, 160, 80, 37, 50, 44, 41, 39, 38, 96, 35, 34, 93, 87, 33, 26, 25, 72, 157, 154, 19, 5, 125, 118, 83, 82, 18, 24]","[18, 11, 23, 9, 5, 4, 10, 3, 7, 1, 16, 15]",74.5
8656,8656,15910877,"[147, 145, 163, 80, 37, 60, 35, 18, 16, 15, 59, 96, 130, 94, 93, 86, 84, 83, 47, 45, 40, 38, 36, 128, 25, 143, 149, 156, 16, 119]","[147, 145, 163, 80, 37, 60, 35, 18, 16, 15, 59, 96, 130, 94, 93, 86, 84, 83, 47, 45, 40, 38, 36, 128, 25, 143, 149, 156, 119]","[18, 17, 23, 9, 5, 6, 4, 3, 11, 16, 10, 19, 15]",74.4
8657,8657,18900686,"[147, 67, 37, 6, 19, 163, 162, 157, 156, 18, 34, 26, 79, 75, 57, 13, 49, 40]","[147, 67, 37, 6, 19, 163, 162, 157, 156, 18, 34, 26, 79, 75, 57, 13, 49, 40]","[18, 6, 5, 1, 3, 23, 4, 9, 8, 2]",35.3
8658,8658,10009016,"[147, 160, 159, 157, 156, 80, 67, 44, 38, 104, 78, 61, 73, 140, 88, 18, 25, 36, 13, 5, 16, 125, 120, 87, 86]","[147, 160, 159, 157, 156, 80, 67, 44, 38, 104, 78, 61, 73, 140, 88, 18, 25, 36, 13, 5, 16, 125, 120, 87, 86]","[18, 23, 9, 6, 5, 12, 8, 17, 10, 3, 4, 2, 1, 16, 15]",63.2
